"","BM_Series1_NHBE_Mock_1","BM_Series1_NHBE_Mock_2","BM_Series1_NHBE_Mock_3","BM_Series1_NHBE_SARS.CoV.2_1","BM_Series1_NHBE_SARS.CoV.2_2","BM_Series1_NHBE_SARS.CoV.2_3"
"DHDDS-AS1",4.76750999052362,0,0.793210975148128,0,0,0.928445681684551
"TSBP1-AS1",1.19187749763091,0,4.75926585088877,1.34988381167832,0,0.464222840842275
"AC007879.2",2.38375499526181,0,1.58642195029626,2.69976762335664,0,2.32111420421138
"RIMKLBP2",0,7.38104171661239,4.75926585088877,0,2.72860769171494,2.78533704505365
"NOL7",562.566178881788,565.879864940283,590.942176485355,615.547018125314,522.528372963412,572.386762758525
"CTAGE4",0,4.92069447774159,11.1049536520738,0,13.6430384585747,0
"NTF4",125.147137251245,119.326841085234,141.191553576367,103.941053499231,99.5941807475955,130.446618276679
"SATB2-AS1",10.7268974786782,19.6827779109664,14.2777975526663,17.5484895518182,12.2787346127172,10.6771253393723
"AC009950.1",3.57563249289272,20.9129515304018,12.69137560237,12.1489543051049,9.5501269210023,14.8551309069528
"ELFN1",10.7268974786782,1.2301736194354,2.37963292544438,2.69976762335664,1.36430384585747,3.7137827267382
"ABHD11-AS1",4.76750999052362,3.69052085830619,1.58642195029626,2.69976762335664,0,2.78533704505365
"MTND1P23",15.4944074692018,19.6827779109664,17.4506414532588,12.1489543051049,15.0073423044322,11.1413481802146
"PIGBOS1",17.8781624644636,30.7543404858849,29.3488060804807,24.2979086102098,20.4645576878621,32.9598216998015
"LINC01534",13.11065247394,18.452604291531,7.93210975148128,18.8983733634965,4.09291153757242,14.3909080661105
"AL355482.2",5.95938748815453,1.2301736194354,6.34568780118502,1.34988381167832,2.72860769171494,0
"GTF2IP14",1.19187749763091,3.69052085830619,0,0,1.36430384585747,5.10645124926503
"LINC02660",15.4944074692018,19.6827779109664,13.4845865775182,9.44918668174824,9.5501269210023,12.9982395435837
"BX005266.2",0,1.2301736194354,0.793210975148128,5.39953524671328,1.36430384585747,6.96334261263413
"KCNIP2-AS1",2.38375499526181,1.2301736194354,0.793210975148128,1.34988381167832,4.09291153757242,1.8568913633691
"CCT8P1",2.38375499526181,0,6.34568780118502,2.69976762335664,6.82151922928736,1.39266852252683
"AC092802.2",1.19187749763091,2.4603472388708,1.58642195029626,1.34988381167832,1.36430384585747,0
"LINC01772",19.0700399620945,19.6827779109664,19.8302743787032,17.5484895518182,16.3716461502897,22.2826963604292
"TLK2P1",2.38375499526181,1.2301736194354,5.55247682603689,4.04965143503496,0,2.32111420421138
"MEMO1P1",5.95938748815453,11.0715625749186,4.75926585088877,14.8487219284615,6.82151922928736,7.4275654534764
"PAICSP1",3.57563249289272,6.15086809717699,6.34568780118502,4.04965143503496,6.82151922928736,2.78533704505365
"LINC00623",133.490279734661,115.636320226927,143.571186501811,180.884430764895,155.530638427752,182.903799291856
"AC113935.1",44.0994674123435,31.9845141053203,48.3858694840358,28.3475600452447,81.8582307514483,29.2460389730633
"AC004383.1",0,2.4603472388708,0,1.34988381167832,2.72860769171494,1.8568913633691
"AC009487.2",8.34314248341634,9.84138895548318,14.2777975526663,14.8487219284615,25.921773071292,14.3909080661105
"FTCDNL1",3.57563249289272,2.4603472388708,1.58642195029626,5.39953524671328,4.09291153757242,1.8568913633691
"LINC01907",3.57563249289272,6.15086809717699,5.55247682603689,2.69976762335664,2.72860769171494,3.24955988589593
"BAIAP2-DT",300.353129402988,237.423508551032,274.450997401252,292.924787134196,238.753173025058,235.825203147876
"KRT16P6",227.648602047503,324.765835530945,218.133018165735,296.974438569231,255.124819175347,308.708189160113
"TUBBP10",5.95938748815453,1.2301736194354,0.793210975148128,1.34988381167832,6.82151922928736,3.24955988589593
"AL356124.1",3.57563249289272,0,2.37963292544438,1.34988381167832,1.36430384585747,0.464222840842275
"AP4B1-AS1",2.38375499526181,0,0,4.04965143503496,9.5501269210023,2.78533704505365
"TEX22",0,0,0,0,1.36430384585747,2.32111420421138
"LINC00685",5.95938748815453,9.84138895548318,11.8981646272219,8.09930287006992,4.09291153757242,9.74867965768778
"AC010536.1",3.57563249289272,3.69052085830619,1.58642195029626,1.34988381167832,5.45721538342989,5.10645124926503
"SGMS1-AS1",26.2213049478799,23.3732987692726,22.2099073041476,10.7990704934266,21.8288615337196,7.89178829431868
"WASH8P",189.508522123314,262.02698093974,191.957055985847,286.175368075804,204.645576878621,235.825203147876
"CICP22",2.38375499526181,0,0,0,1.36430384585747,2.32111420421138
"RPL26P19",26.2213049478799,11.0715625749186,25.3827512047401,8.09930287006992,15.0073423044322,11.6055710210569
"NPIPB14P",13.11065247394,9.84138895548318,4.75926585088877,6.7494190583916,8.18582307514483,17.1762451111642
"GAS1RR",0,2.4603472388708,0,0,2.72860769171494,1.39266852252683
"LINC00381",39.3319574218199,49.2069447774159,29.3488060804807,18.8983733634965,38.2005076840092,33.4240445406438
"ZNF32-AS1",1.19187749763091,1.2301736194354,3.96605487574064,0,5.45721538342989,0.464222840842275
"GTF2H2B",10.7268974786782,65.1992018300761,66.6297219124427,32.3972114802797,53.2078499884414,28.7818161322211
"AC009961.1",2.38375499526181,2.4603472388708,4.75926585088877,8.09930287006992,2.72860769171494,10.2129024985301
"AC135977.1",0,20.9129515304018,0.793210975148128,0,9.5501269210023,11.6055710210569
"AL031123.1",4.76750999052362,2.4603472388708,2.37963292544438,1.34988381167832,1.36430384585747,2.32111420421138
"TMEM191A",5.95938748815453,15.9922570526602,15.0710085278144,20.2482571751748,16.3716461502897,6.96334261263413
"RAD23BP3",1.19187749763091,0,0,0,0,4.17800556758048
"AL022157.1",0,0,4.75926585088877,2.69976762335664,0,0.464222840842275
"CFLAR-AS1",8.34314248341634,1.2301736194354,10.3117426769257,21.5981409868531,10.9144307668598,14.3909080661105
"ZNF192P1",21.4537949573563,30.7543404858849,18.2438524284069,12.1489543051049,25.921773071292,17.6404679520065
"RPS3AP38",2.38375499526181,2.4603472388708,5.55247682603689,4.04965143503496,0,1.39266852252683
"NUP50-DT",69.1288948625925,68.8897226883823,80.907519465109,80.9930287006992,83.2225345973058,78.9178829431868
"AC005682.1",7.15126498578544,4.92069447774159,1.58642195029626,0,1.36430384585747,2.78533704505365
"AL354836.1",59.5938748815453,67.6595490689469,49.1790804591839,39.1466305386713,39.5648115298667,47.3507297659121
"AL359182.1",4.76750999052362,6.15086809717699,0.793210975148128,2.69976762335664,4.09291153757242,3.24955988589593
"RPL10AP6",14.3025299715709,13.5319098137894,7.13889877633315,8.09930287006992,17.7359499961471,8.82023397600323
"AC084809.1",2.38375499526181,4.92069447774159,4.75926585088877,22.9480247985315,2.72860769171494,11.1413481802146
"AC016831.1",17.8781624644636,24.6034723887079,19.8302743787032,6.7494190583916,13.6430384585747,13.9266852252683
"LINC01876",14.3025299715709,22.1431251498372,13.4845865775182,20.2482571751748,20.4645576878621,17.1762451111642
"AL392089.1",0,0,1.58642195029626,4.04965143503496,4.09291153757242,2.32111420421138
"TPI1P1",23.8375499526181,12.301736194354,15.0710085278144,8.09930287006992,15.0073423044322,13.9266852252683
"SLC16A1-AS1",103.693342293889,93.4931950770902,86.4599962911459,95.8417506291608,83.2225345973058,109.092367597935
"AC010342.1",1.19187749763091,0,0,1.34988381167832,1.36430384585747,1.8568913633691
"BX322234.1",8.34314248341634,3.69052085830619,11.1049536520738,8.09930287006992,8.18582307514483,2.78533704505365
"CYP2D8P",0,0,0,2.69976762335664,4.09291153757242,3.24955988589593
"LINC02542",11.9187749763091,11.0715625749186,2.37963292544438,8.09930287006992,8.18582307514483,12.9982395435837
"AL390198.1",5.95938748815453,8.61121533604778,0,1.34988381167832,6.82151922928736,5.10645124926503
"AC018641.1",1.19187749763091,0,3.96605487574064,0,1.36430384585747,0
"Z93930.2",3.57563249289272,6.15086809717699,3.96605487574064,5.39953524671328,2.72860769171494,7.89178829431868
"TMEM185B",358.755126786903,333.377050866993,365.670259543287,350.969791036363,354.718999922943,351.416690517602
"ADIPOQ-AS1",0,0,0,0,0,3.24955988589593
"LINC01918",0,2.4603472388708,0,0,0,1.8568913633691
"RPS7P10",7.15126498578544,4.92069447774159,2.37963292544438,4.04965143503496,2.72860769171494,6.49911977179185
"AL445487.1",7.15126498578544,6.15086809717699,8.7253207266294,6.7494190583916,4.09291153757242,5.10645124926503
"AC012512.1",1.19187749763091,0,0.793210975148128,1.34988381167832,0,2.32111420421138
"SCDP1",3.57563249289272,0,2.37963292544438,1.34988381167832,2.72860769171494,0
"CYP4F26P",112.036484777305,118.096667465798,88.8396292165903,87.7424477590908,105.051396131025,104.450139189512
"FTH1P20",88.198934824687,70.1198963078177,68.216143862739,74.2436096423076,72.308103830446,98.8794650994046
"FTLP3",16.6862849668327,9.84138895548318,20.6234853538513,12.1489543051049,10.9144307668598,11.6055710210569
"AC092155.1",2.38375499526181,0,5.55247682603689,1.34988381167832,6.82151922928736,0.464222840842275
"PLCG1-AS1",7.15126498578544,13.5319098137894,11.1049536520738,14.8487219284615,12.2787346127172,6.49911977179185
"PSMD10P2",4.76750999052362,4.92069447774159,1.58642195029626,0,10.9144307668598,5.5706740901073
"AC021028.1",3.57563249289272,1.2301736194354,0,0,1.36430384585747,1.8568913633691
"HSPA9P1",3.57563249289272,0,0.793210975148128,0,0,1.39266852252683
"AL606748.1",0,0,6.34568780118502,0,1.36430384585747,0.464222840842275
"LINC01535",8.34314248341634,9.84138895548318,15.8642195029626,8.09930287006992,8.18582307514483,13.462462384426
"ENTPD1-AS1",150.176564701494,166.073438623779,134.845865775182,120.139659239371,141.887599969177,155.05042884132
"LENG8-AS1",29.7969374407726,14.7620834332248,25.3827512047401,12.1489543051049,20.4645576878621,28.7818161322211
"AL161452.1",2.38375499526181,1.2301736194354,0.793210975148128,2.69976762335664,5.45721538342989,0.464222840842275
"FAM66C",7.15126498578544,2.4603472388708,7.13889877633315,2.69976762335664,5.45721538342989,5.5706740901073
"LINC01709",34.5644474312963,22.1431251498372,53.1451353349246,14.8487219284615,15.0073423044322,20.4258049970601
"EEF1DP2",5.95938748815453,0,0,2.69976762335664,0,2.78533704505365
"HSBP1L1",263.40492697643,308.773578478285,241.136136445031,230.830131796993,219.652919183053,261.821682235043
"CUTALP",132.298402237031,120.557014704669,139.60513162607,83.6927963240559,117.330130743743,93.3087910092973
"AL606760.1",7.15126498578544,28.2939932470141,15.0710085278144,8.09930287006992,17.7359499961471,13.462462384426
"SRRM5",13.11065247394,15.9922570526602,30.1420170556289,13.4988381167832,17.7359499961471,17.1762451111642
"NAALADL2-AS2",2.38375499526181,4.92069447774159,1.58642195029626,6.7494190583916,4.09291153757242,5.10645124926503
"PGAM4",0,0,7.13889877633315,0,2.72860769171494,1.8568913633691
"CACTIN-AS1",0,0,0,1.34988381167832,0,3.24955988589593
"ZNF451-AS1",5.95938748815453,6.15086809717699,3.96605487574064,2.69976762335664,0,2.32111420421138
"AC006001.2",4.76750999052362,7.38104171661239,9.51853170177753,14.8487219284615,4.09291153757242,7.4275654534764
"AC092164.1",4.76750999052362,8.61121533604778,5.55247682603689,2.69976762335664,6.82151922928736,2.32111420421138
"AL109811.1",0,0,0,0,4.09291153757242,4.64222840842275
"AC010894.2",3.57563249289272,3.69052085830619,5.55247682603689,1.34988381167832,0,1.8568913633691
"LINC02051",0,1.2301736194354,0,0,1.36430384585747,2.32111420421138
"ATE1-AS1",10.7268974786782,18.452604291531,12.69137560237,2.69976762335664,17.7359499961471,8.35601113516095
"ERVMER34-1",112.036484777305,91.0328478382194,86.4599962911459,94.4918668174824,99.5941807475955,102.129024985301
"AL353608.2",4.76750999052362,6.15086809717699,0.793210975148128,5.39953524671328,5.45721538342989,2.32111420421138
"IL9RP3",1.19187749763091,0,0.793210975148128,0,1.36430384585747,1.8568913633691
"DANCR",153.752197194387,153.771702429425,161.815038930218,147.137335472937,148.709119198464,154.121983159635
"NCKAP5-AS2",0,0,0,0,0,2.78533704505365
"RHEBP2",19.0700399620945,0,24.589540229592,21.5981409868531,15.0073423044322,12.9982395435837
"AC073114.1",13.11065247394,4.92069447774159,3.17284390059251,2.69976762335664,13.6430384585747,5.5706740901073
"AL606490.2",1.19187749763091,0,0.793210975148128,0,0,1.8568913633691
"COX6A1P2",0,3.69052085830619,3.17284390059251,4.04965143503496,1.36430384585747,1.39266852252683
"LTA",0,4.92069447774159,3.17284390059251,1.34988381167832,0,0.464222840842275
"AL136988.2",2.38375499526181,4.92069447774159,2.37963292544438,1.34988381167832,4.09291153757242,0.464222840842275
"AL009174.1",5.95938748815453,2.4603472388708,3.17284390059251,5.39953524671328,6.82151922928736,1.8568913633691
"AC007285.1",4.76750999052362,7.38104171661239,9.51853170177753,12.1489543051049,6.82151922928736,10.2129024985301
"LINC00511",491.053529023933,506.831531207384,430.713559505433,429.263052113706,477.506346050115,436.833693232581
"GTF2IP7",1.19187749763091,4.92069447774159,0,0,5.45721538342989,7.4275654534764
"ITGB2-AS1",4.76750999052362,3.69052085830619,6.34568780118502,6.7494190583916,0,7.89178829431868
"C14orf132",50.058854900498,33.2146877247557,34.1080719313695,32.3972114802797,31.3789884547219,32.031376018117
"WDR46",539.9205064268,477.307364340934,416.435761952767,550.752595164755,601.657996023145,575.636322644421
"LINC00629",2.38375499526181,0,4.75926585088877,0,1.36430384585747,0.464222840842275
"RPL41P1",0,6.15086809717699,0,0,2.72860769171494,0
"Z98257.1",0,0,2.37963292544438,2.69976762335664,0,2.32111420421138
"EPS15-AS1",2.38375499526181,1.2301736194354,0,0,0,6.96334261263413
"SDHDP2",1.19187749763091,0,0.793210975148128,4.04965143503496,0,1.8568913633691
"AC005912.1",15.4944074692018,11.0715625749186,12.69137560237,0,17.7359499961471,12.9982395435837
"HMGB3P8",9.53501998104725,6.15086809717699,9.51853170177753,10.7990704934266,15.0073423044322,9.28445681684551
"RPS28P7",9.53501998104725,2.4603472388708,9.51853170177753,6.7494190583916,5.45721538342989,3.24955988589593
"LMCD1-AS1",7.15126498578544,6.15086809717699,21.4166963289994,1.34988381167832,10.9144307668598,7.4275654534764
"LINC01630",8.34314248341634,18.452604291531,11.1049536520738,2.69976762335664,6.82151922928736,8.82023397600323
"ZNF717",178.781624644636,167.303612243214,170.540359656847,125.539194486084,154.166334581894,100.736356462774
"WDR11-AS1",1.19187749763091,0,7.13889877633315,0,2.72860769171494,1.39266852252683
"HDGFP1",0,0,7.13889877633315,0,0,0
"AL023581.2",0,1.2301736194354,3.96605487574064,0,0,0
"MIR663AHG",0,0,0,1.34988381167832,0,2.78533704505365
"C6orf47-AS1",0,9.84138895548318,0,0,0,0
"ST7-AS1",3.57563249289272,1.2301736194354,4.75926585088877,4.04965143503496,10.9144307668598,0.928445681684551
"CNN2P1",0,2.4603472388708,2.37963292544438,0,2.72860769171494,8.35601113516095
"AC079145.1",7.15126498578544,9.84138895548318,5.55247682603689,1.34988381167832,6.82151922928736,1.8568913633691
"PFN1P6",16.6862849668327,17.2224306720956,11.8981646272219,4.04965143503496,10.9144307668598,3.24955988589593
"HCG15",1.19187749763091,2.4603472388708,3.96605487574064,2.69976762335664,5.45721538342989,0
"AL157935.2",1.19187749763091,1.2301736194354,3.17284390059251,0,4.09291153757242,1.8568913633691
"AL606534.1",0,0,3.17284390059251,0,1.36430384585747,1.8568913633691
"WASH7P",197.85166460673,218.970904259501,149.916874302996,199.782804128391,188.273930728331,182.903799291856
"AC012063.1",34.5644474312963,19.6827779109664,36.4877048568139,20.2482571751748,21.8288615337196,21.3542506787447
"AL158834.2",2.38375499526181,4.92069447774159,0,1.34988381167832,6.82151922928736,11.1413481802146
"SMIM2-AS1",7.15126498578544,4.92069447774159,8.7253207266294,2.69976762335664,8.18582307514483,5.5706740901073
"LINC01985",9.53501998104725,13.5319098137894,3.17284390059251,12.1489543051049,13.6430384585747,8.35601113516095
"HCG4B",4.76750999052362,4.92069447774159,11.1049536520738,1.34988381167832,1.36430384585747,2.32111420421138
"KLLN",20.2619174597254,18.452604291531,18.2438524284069,21.5981409868531,24.5574692254345,24.1395877237983
"ELL2P1",1.19187749763091,2.4603472388708,2.37963292544438,1.34988381167832,2.72860769171494,4.64222840842275
"KRT16P2",34.5644474312963,40.5957294413681,36.4877048568139,43.1962819737063,35.4718999922943,48.7433982884389
"PARG",482.710386540517,560.959170462541,620.290982565836,522.40503511951,521.164069117554,565.887642986734
"HNRNPKP2",4.76750999052362,1.2301736194354,4.75926585088877,0,1.36430384585747,1.8568913633691
"RBM26-AS1",30.9888149384036,46.7465975385451,33.3148609562214,35.0969791036363,30.0146846088644,42.2442785166471
"AC017074.1",2.38375499526181,1.2301736194354,1.58642195029626,1.34988381167832,8.18582307514483,2.78533704505365
"AC254562.1",2.38375499526181,3.69052085830619,3.17284390059251,6.7494190583916,1.36430384585747,2.78533704505365
"TP73-AS1",188.316644625683,233.732987692726,179.265680383477,229.480247985315,196.459753803476,199.151598721336
"RABGAP1L-DT",3.57563249289272,2.4603472388708,2.37963292544438,6.7494190583916,4.09291153757242,6.96334261263413
"DLG1-AS1",22.6456724549872,3.69052085830619,13.4845865775182,8.09930287006992,20.4645576878621,11.1413481802146
"FTH1P16",1.19187749763091,2.4603472388708,3.17284390059251,1.34988381167832,1.36430384585747,2.32111420421138
"AL133410.1",1.19187749763091,0,0,4.04965143503496,1.36430384585747,7.4275654534764
"KIF9-AS1",90.5826898199489,113.175972988057,95.1853170177753,52.6454686554545,81.8582307514483,66.8480890812876
"AC012501.2",0,0,0,0,0,2.78533704505365
"LINC01806",2.38375499526181,33.2146877247557,34.1080719313695,8.09930287006992,13.6430384585747,7.4275654534764
"ATP5MC1P4",1.19187749763091,0,1.58642195029626,0,9.5501269210023,0
"FGF7P6",23.8375499526181,34.4448613441911,25.3827512047401,20.2482571751748,24.5574692254345,22.2826963604292
"LINC00310",1.19187749763091,0,0,1.34988381167832,1.36430384585747,3.24955988589593
"LINC01537",1.19187749763091,0,0.793210975148128,4.04965143503496,0,8.35601113516095
"AKR1B15",10.7268974786782,9.84138895548318,9.51853170177753,5.39953524671328,5.45721538342989,4.17800556758048
"STK4-AS1",2.38375499526181,7.38104171661239,1.58642195029626,2.69976762335664,2.72860769171494,2.32111420421138
"AL050309.1",2.38375499526181,8.61121533604778,5.55247682603689,2.69976762335664,5.45721538342989,6.96334261263413
"AC099066.2",34.5644474312963,22.1431251498372,19.8302743787032,22.9480247985315,9.5501269210023,26.4607019280097
"SCAMP4",805.709188398492,931.241429912596,782.106021496054,969.216576785034,811.760788285196,871.810495101793
"LTB",16.6862849668327,12.301736194354,14.2777975526663,52.6454686554545,40.9291153757242,33.4240445406438
"LINC01483",1.19187749763091,0,0,5.39953524671328,5.45721538342989,3.7137827267382
"AL928970.1",10.7268974786782,15.9922570526602,25.3827512047401,20.2482571751748,4.09291153757242,25.5322562463251
"SLC2A1-AS1",33.3725699336654,54.1276392551575,26.1759621798882,40.4965143503496,21.8288615337196,25.0680334054829
"SOCS5P4",7.15126498578544,4.92069447774159,5.55247682603689,1.34988381167832,0,3.24955988589593
"AC016394.2",19.0700399620945,13.5319098137894,16.6574304781107,10.7990704934266,8.18582307514483,15.3193537477951
"AC092614.1",0,1.2301736194354,0.793210975148128,1.34988381167832,9.5501269210023,0.464222840842275
"SPAG5-AS1",9.53501998104725,14.7620834332248,15.8642195029626,8.09930287006992,9.5501269210023,12.9982395435837
"ADGRF5P1",8.34314248341634,4.92069447774159,5.55247682603689,4.04965143503496,0,2.32111420421138
"HSD11B1-AS1",3.57563249289272,0,1.58642195029626,1.34988381167832,2.72860769171494,0.928445681684551
"AP001324.1",9.53501998104725,3.69052085830619,7.93210975148128,8.09930287006992,12.2787346127172,12.5340167027414
"CERS6-AS1",44.0994674123435,20.9129515304018,0,9.44918668174824,0,5.5706740901073
"AL080276.2",1.19187749763091,1.2301736194354,0,2.69976762335664,0,1.39266852252683
"LINC01132",4.76750999052362,6.15086809717699,11.1049536520738,6.7494190583916,4.09291153757242,5.5706740901073
"AC018804.1",0,0,7.13889877633315,0,0,0
"HNRNPA1P14",0,2.4603472388708,3.96605487574064,1.34988381167832,1.36430384585747,2.78533704505365
"SOX21-AS1",14.3025299715709,27.0638196275787,11.8981646272219,9.44918668174824,9.5501269210023,10.6771253393723
"CYCSP24",3.57563249289272,0,0,0,6.82151922928736,2.78533704505365
"AL390728.4",169.246604663589,265.717501798046,357.738149791806,221.380945115245,234.660261487485,236.289425988718
"LINC01068",1.19187749763091,1.2301736194354,0,0,1.36430384585747,2.32111420421138
"AL355581.1",0,0,0.793210975148128,1.34988381167832,0,2.32111420421138
"MED28P3",0,4.92069447774159,0.793210975148128,0,0,0.464222840842275
"DNMBP-AS1",3.57563249289272,0,4.75926585088877,0,0,2.32111420421138
"AL359915.1",3.57563249289272,2.4603472388708,0,4.04965143503496,1.36430384585747,2.32111420421138
"AC138749.1",0,7.38104171661239,0,1.34988381167832,5.45721538342989,0
"AC006042.1",5.95938748815453,1.2301736194354,1.58642195029626,1.34988381167832,1.36430384585747,0.928445681684551
"GCOM2",3.57563249289272,1.2301736194354,3.17284390059251,0,0,2.32111420421138
"AC239809.3",3.57563249289272,0,0,2.69976762335664,5.45721538342989,2.78533704505365
"LINC02803",3.57563249289272,0,0.793210975148128,4.04965143503496,1.36430384585747,1.8568913633691
"AL121987.2",8.34314248341634,6.15086809717699,3.96605487574064,9.44918668174824,6.82151922928736,9.74867965768778
"RCC2-AS1",197.85166460673,184.52604291531,151.503296253292,93.1419830058041,151.437726890179,130.446618276679
"AL031282.1",1.19187749763091,0,3.96605487574064,1.34988381167832,0,1.39266852252683
"AC002553.1",5.95938748815453,8.61121533604778,7.13889877633315,2.69976762335664,10.9144307668598,9.28445681684551
"AC012358.3",4.76750999052362,7.38104171661239,8.7253207266294,2.69976762335664,1.36430384585747,1.8568913633691
"INKA2-AS1",11.9187749763091,15.9922570526602,15.0710085278144,8.09930287006992,8.18582307514483,6.96334261263413
"SLC9A7P1",8.34314248341634,6.15086809717699,13.4845865775182,9.44918668174824,9.5501269210023,5.5706740901073
"DPY19L2P3",0,0,2.37963292544438,6.7494190583916,2.72860769171494,4.17800556758048
"AL358075.2",0,1.2301736194354,0,1.34988381167832,0,2.78533704505365
"AL590652.1",29.7969374407726,52.8974656357221,39.6605487574064,33.747095291958,32.7432923005793,40.3873871532779
"AL731569.1",2.38375499526181,3.69052085830619,0,2.69976762335664,4.09291153757242,0.928445681684551
"AC092634.3",2.38375499526181,2.4603472388708,10.3117426769257,0,1.36430384585747,1.39266852252683
"RPL3P2",4.76750999052362,0,2.37963292544438,2.69976762335664,1.36430384585747,3.7137827267382
"AC007383.2",39.3319574218199,43.0560766802389,55.5247682603689,56.6951200904895,35.4718999922943,30.1744846547479
"LINC01341",3.57563249289272,0,0.793210975148128,0,1.36430384585747,0.928445681684551
"TARID",1.19187749763091,3.69052085830619,1.58642195029626,5.39953524671328,1.36430384585747,0.464222840842275
"AL451042.2",8.34314248341634,2.4603472388708,3.96605487574064,2.69976762335664,8.18582307514483,4.64222840842275
"RBM15-AS1",0,0,0,1.34988381167832,1.36430384585747,1.8568913633691
"PIN4P1",0,3.69052085830619,3.17284390059251,1.34988381167832,2.72860769171494,1.39266852252683
"MTND5P1",2.38375499526181,7.38104171661239,3.17284390059251,1.34988381167832,5.45721538342989,2.32111420421138
"AC105935.1",0,0,1.58642195029626,0,2.72860769171494,0.928445681684551
"AC073343.2",4.76750999052362,2.4603472388708,5.55247682603689,1.34988381167832,4.09291153757242,2.32111420421138
"IL6R-AS1",2.38375499526181,2.4603472388708,0,0,0,0.928445681684551
"AL158835.1",0,0,0,0,0,3.24955988589593
"HCG20",1.19187749763091,0,7.13889877633315,2.69976762335664,2.72860769171494,0.928445681684551
"AL160408.1",10.7268974786782,17.2224306720956,12.69137560237,17.5484895518182,17.7359499961471,16.7120222703219
"POLR2J2",7.15126498578544,7.38104171661239,2.37963292544438,18.8983733634965,2.72860769171494,8.35601113516095
"TOP3BP1",5.95938748815453,1.2301736194354,0,1.34988381167832,0,1.8568913633691
"SEC63P1",4.76750999052362,1.2301736194354,3.17284390059251,10.7990704934266,1.36430384585747,3.7137827267382
"PABPC4-AS1",1.19187749763091,1.2301736194354,0,0,1.36430384585747,2.78533704505365
"LYPLAL1-DT",2.38375499526181,4.92069447774159,3.96605487574064,1.34988381167832,1.36430384585747,0.928445681684551
"LINC01515",17.8781624644636,29.5241668664495,27.7623841301845,17.5484895518182,27.2860769171494,21.3542506787447
"MTCO3P29",0,0,1.58642195029626,4.04965143503496,2.72860769171494,3.7137827267382
"AC118553.1",7.15126498578544,6.15086809717699,10.3117426769257,2.69976762335664,9.5501269210023,6.96334261263413
"AL392172.1",17.8781624644636,22.1431251498372,12.69137560237,13.4988381167832,12.2787346127172,6.49911977179185
"AP000692.1",2.38375499526181,9.84138895548318,3.96605487574064,1.34988381167832,6.82151922928736,4.17800556758048
"MELTF-AS1",17.8781624644636,19.6827779109664,11.1049536520738,13.4988381167832,6.82151922928736,14.3909080661105
"ST13P19",21.4537949573563,4.92069447774159,6.34568780118502,1.34988381167832,4.09291153757242,7.89178829431868
"AC003991.1",1.19187749763091,1.2301736194354,0.793210975148128,1.34988381167832,0,1.8568913633691
"FALEC",2.38375499526181,1.2301736194354,2.37963292544438,4.04965143503496,1.36430384585747,2.32111420421138
"AP001469.2",9.53501998104725,0,3.96605487574064,1.34988381167832,1.36430384585747,2.78533704505365
"AL031283.1",1.19187749763091,0,3.96605487574064,1.34988381167832,0,0
"TLE1P1",2.38375499526181,0,1.58642195029626,0,1.36430384585747,0.928445681684551
"AL020996.1",13.11065247394,13.5319098137894,12.69137560237,13.4988381167832,16.3716461502897,6.03489693094958
"GEMIN8P4",1.19187749763091,0,4.75926585088877,4.04965143503496,1.36430384585747,5.5706740901073
"AL512353.1",23.8375499526181,19.6827779109664,23.7963292544438,14.8487219284615,19.1002538420046,17.6404679520065
"AC131235.2",11.9187749763091,7.38104171661239,7.13889877633315,6.7494190583916,6.82151922928736,8.82023397600323
"C1orf143",0,1.2301736194354,0.793210975148128,0,0,3.24955988589593
"AL355607.1",0,3.69052085830619,4.75926585088877,1.34988381167832,2.72860769171494,2.32111420421138
"LINC00578",29.7969374407726,36.9052085830619,22.2099073041476,28.3475600452447,25.921773071292,20.4258049970601
"HCG11",59.5938748815453,43.0560766802389,61.0772450864058,35.0969791036363,43.6577230674391,64.062752036234
"GAPDHP1",39.3319574218199,29.5241668664495,29.3488060804807,44.5461657853846,32.7432923005793,43.1727241983316
"AC093495.1",14.3025299715709,15.9922570526602,10.3117426769257,4.04965143503496,13.6430384585747,24.6038105646406
"MT-ATP8",80081.0571883229,122713.509059539,103187.22933507,90895.7763431714,94865.5036178535,84330.2570445669
"PSMD8P1",1.19187749763091,0,0.793210975148128,0,0,1.8568913633691
"AL021707.2",22.6456724549872,24.6034723887079,23.0031182792957,22.9480247985315,30.0146846088644,35.2809359040129
"PCAT6",56.0182423886526,66.4293754495115,55.5247682603689,63.4445391488811,54.5721538342989,67.7765347629722
"FAM174C",187.124767128052,184.52604291531,213.373752314846,301.024090004266,177.359499961471,196.830484517125
"AL512770.1",3.57563249289272,6.15086809717699,6.34568780118502,9.44918668174824,4.09291153757242,10.2129024985301
"AC016734.1",0,1.2301736194354,3.96605487574064,1.34988381167832,2.72860769171494,0.928445681684551
"GUSBP11",160.903462180172,184.52604291531,128.500177973997,159.286289778042,165.080765348754,192.652478949544
"AL158070.1",0,4.92069447774159,1.58642195029626,0,0,0
"AL669831.1",158.51970718491,153.771702429425,163.401460880514,157.936405966364,150.073423044322,168.048668384904
"AC073063.1",0,2.4603472388708,3.17284390059251,0,4.09291153757242,1.39266852252683
"MIR646HG",25.029427450249,28.2939932470141,22.2099073041476,28.3475600452447,25.921773071292,40.8516099941202
