Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	ATP-gated ion channel activity (GO:0035381)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	P2RX4
GO_Molecular_Function_2021	type II transforming growth factor beta receptor binding (GO:0005114)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	TGFBR3
GO_Molecular_Function_2021	U1 snRNA binding (GO:0030619)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	SNRPC
GO_Molecular_Function_2021	xylosyltransferase activity (GO:0042285)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	XXYLT1
GO_Molecular_Function_2021	disulfide oxidoreductase activity (GO:0015036)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	TMX2
GO_Molecular_Function_2021	estradiol 17-beta-dehydrogenase activity (GO:0004303)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	HSD17B10
GO_Molecular_Function_2021	ether hydrolase activity (GO:0016803)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	LTA4H
GO_Molecular_Function_2021	G protein-coupled glutamate receptor binding (GO:0035256)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	SLC9A3R1
GO_Molecular_Function_2021	intramolecular oxidoreductase activity, interconverting aldoses and ketoses (GO:0016861)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	GNPDA1
GO_Molecular_Function_2021	neurotrophin binding (GO:0043121)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	SORT1
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor (GO:0016653)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	COX15
GO_Molecular_Function_2021	phosphatidylinositol phosphate 5-phosphatase activity (GO:0034595)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	OCRL
GO_Molecular_Function_2021	retinal dehydrogenase activity (GO:0001758)	1/8	0.3366279486563638	0.7320268454000366	0	0	2.716001716001716	2.9571201145702526	AKR1C3
GO_Molecular_Function_2021	translation initiation factor activity (GO:0003743)	3/41	0.3371468638537048	0.7320268454000366	0	0	1.5015045135406218	1.6324907309202954	EIF4A1;EIF3I;EIF2B1
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	16/282	0.3375232967925142	0.7320268454000366	0	0	1.1451800232288036	1.243803778291764	MOAP1;ABCB1;UBE2C;PYHIN1;HM13;AXIN1;ERLIN2;BRCA1;ACTG1;SKI;CCNB1;ABI2;NDUFS2;CKB;SLC25A5;IKBKE
GO_Molecular_Function_2021	transforming growth factor beta binding (GO:0050431)	2/24	0.3392154788460848	0.7320268454000366	0	0	1.7287301876480232	1.8689643356936505	TGFBR3;LTBP4
GO_Molecular_Function_2021	C-C chemokine binding (GO:0019957)	2/24	0.3392154788460848	0.7320268454000366	0	0	1.7287301876480232	1.8689643356936505	CXCR5;CCR2
GO_Molecular_Function_2021	methyl-CpG binding (GO:0008327)	2/24	0.3392154788460848	0.7320268454000366	0	0	1.7287301876480232	1.8689643356936505	ERH;WDR77
GO_Molecular_Function_2021	protein phosphatase 2A binding (GO:0051721)	2/24	0.3392154788460848	0.7320268454000366	0	0	1.7287301876480232	1.8689643356936505	SPHK1;BOD1L1
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	7/114	0.3441894204243386	0.7320268454000366	0	0	1.2447035792604304	1.327554948389702	SLC9A3R1;KIF3A;SIGLEC11;FCRL3;ERBB2;CRY1;IKBKE
GO_Molecular_Function_2021	signal sequence binding (GO:0005048)	3/42	0.3510272087326468	0.7320268454000366	0	0	1.4629272432682665	1.5315261557304374	SEC61A1;KDELR1;SRP54
GO_Molecular_Function_2021	voltage-gated cation channel activity (GO:0022843)	6/97	0.3569285827398046	0.7320268454000366	0	0	1.254272890087779	1.2921764719233342	CATSPER1;CACNG6;KCNQ1;KCNC4;KCNMA1;CACNA2D2
GO_Molecular_Function_2021	FAD binding (GO:0071949)	2/25	0.3576694978288805	0.7320268454000366	0	0	1.6534808747930645	1.7000195977000234	CRY1;MTHFR
GO_Molecular_Function_2021	mRNA 5'-UTR binding (GO:0048027)	2/25	0.3576694978288805	0.7320268454000366	0	0	1.6534808747930645	1.7000195977000234	SHMT2;IGF2BP3
GO_Molecular_Function_2021	phospholipase C activity (GO:0004629)	2/25	0.3576694978288805	0.7320268454000366	0	0	1.6534808747930645	1.7000195977000234	PLCL1;PLCD1
GO_Molecular_Function_2021	snRNA binding (GO:0017069)	3/43	0.3648735100984882	0.7320268454000366	0	0	1.4262788365095287	1.4379807884856202	EFTUD2;SF3B3;SNRPC
GO_Molecular_Function_2021	5S rRNA binding (GO:0008097)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	MRPL18
GO_Molecular_Function_2021	single-stranded DNA endodeoxyribonuclease activity (GO:0000014)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	RBBP8
GO_Molecular_Function_2021	armadillo repeat domain binding (GO:0070016)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	AXIN1
GO_Molecular_Function_2021	aromatic amino acid transmembrane transporter activity (GO:0015173)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	SLC38A7
GO_Molecular_Function_2021	bile acid binding (GO:0032052)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	AKR1C3
GO_Molecular_Function_2021	bioactive lipid receptor activity (GO:0045125)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	SPHK1
GO_Molecular_Function_2021	tRNA (cytosine) methyltransferase activity (GO:0016427)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	NSUN2
GO_Molecular_Function_2021	clathrin heavy chain binding (GO:0032050)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	CLTA
GO_Molecular_Function_2021	cytidylyltransferase activity (GO:0070567)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	NANS
GO_Molecular_Function_2021	flap endonuclease activity (GO:0048256)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	EXO1
GO_Molecular_Function_2021	growth hormone receptor binding (GO:0005131)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	JAK2
GO_Molecular_Function_2021	H3 histone acetyltransferase activity (GO:0010484)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	BRCA2
GO_Molecular_Function_2021	L-alanine transmembrane transporter activity (GO:0015180)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	SLC38A7
GO_Molecular_Function_2021	L-aspartate transmembrane transporter activity (GO:0015183)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	SLC38A7
GO_Molecular_Function_2021	mannosidase activity (GO:0015923)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	MAN2B1
GO_Molecular_Function_2021	natural killer cell lectin-like receptor binding (GO:0046703)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	MICB
GO_Molecular_Function_2021	P-type calcium transporter activity (GO:0005388)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	ATP2A3
GO_Molecular_Function_2021	phosphatidylinositol-4,5-bisphosphate phosphatase activity (GO:0106019)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	OCRL
GO_Molecular_Function_2021	potassium channel inhibitor activity (GO:0019870)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	CAV1
GO_Molecular_Function_2021	prenyltransferase activity (GO:0004659)	1/9	0.3698097706633484	0.7320268454000366	0	0	2.3763763763763763	2.363939703046979	PDSS2
GO_Molecular_Function_2021	SH3 domain binding (GO:0017124)	4/62	0.3757102398104777	0.7320268454000366	0	0	1.3115911923556294	1.283965240835241	CNTNAP1;ADAM15;ABI2;AKAP5
GO_Molecular_Function_2021	chemokine receptor activity (GO:0004950)	2/26	0.3759320092394212	0.7320268454000366	0	0	1.584502338009352	1.550193074713414	CXCR5;CCR2
GO_Molecular_Function_2021	damaged DNA binding (GO:0003684)	3/44	0.3786697727707907	0.7320268454000366	0	0	1.3914181569097537	1.351193323350932	DDB1;POLQ;RBBP8
GO_Molecular_Function_2021	single-stranded RNA binding (GO:0003727)	3/45	0.3924009183942127	0.7320268454000366	0	0	1.3582175096718727	1.2705733783561668	HNRNPF;POLR2G;SNRPC
GO_Molecular_Function_2021	aminopeptidase activity (GO:0004177)	2/27	0.3939760361004421	0.7320268454000366	0	0	1.5210420841683367	1.4167977594249583	CTSH;LTA4H
GO_Molecular_Function_2021	metal ion transmembrane transporter activity (GO:0046873)	2/27	0.3939760361004421	0.7320268454000366	0	0	1.5210420841683367	1.4167977594249583	ATP2A3;TMEM165
GO_Molecular_Function_2021	GTPase activity (GO:0003924)	12/216	0.3960574956046248	0.7320268454000366	0	0	1.1190759704691593	1.0364835614763457	EFTUD2;GFM1;RRAS;OPA1;SRP54;RHOBTB3;TBCC;RHOF;TPPP;GNL2;RAN;GPN3
GO_Molecular_Function_2021	adenosine deaminase activity (GO:0004000)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	ADA2
GO_Molecular_Function_2021	adenylate cyclase binding (GO:0008179)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	AKAP5
GO_Molecular_Function_2021	aldo-keto reductase (NADP) activity (GO:0004033)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	AKR1C3
GO_Molecular_Function_2021	SUMO ligase activity (GO:0061665)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	CBX4
GO_Molecular_Function_2021	chloride channel inhibitor activity (GO:0019869)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	VAMP8
GO_Molecular_Function_2021	endopeptidase activator activity (GO:0061133)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	PSMD14
GO_Molecular_Function_2021	enoyl-CoA hydratase activity (GO:0004300)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	HADHA
GO_Molecular_Function_2021	G-quadruplex DNA binding (GO:0051880)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	NME2
GO_Molecular_Function_2021	H4 histone acetyltransferase activity (GO:0010485)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	BRCA2
GO_Molecular_Function_2021	leucine zipper domain binding (GO:0043522)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	PMF1
GO_Molecular_Function_2021	lipase inhibitor activity (GO:0055102)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	ANXA5
GO_Molecular_Function_2021	P-type proton-exporting transporter activity (GO:0008553)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	ATP2A3
GO_Molecular_Function_2021	peptide N-acetyltransferase activity (GO:0034212)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	NAA20
GO_Molecular_Function_2021	phosphate ion binding (GO:0042301)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	MTHFD2
GO_Molecular_Function_2021	phospholipase A1 activity (GO:0008970)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	PLA2G15
GO_Molecular_Function_2021	phospholipase inhibitor activity (GO:0004859)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	ANXA5
GO_Molecular_Function_2021	prostaglandin receptor activity (GO:0004955)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	PTGDR2
GO_Molecular_Function_2021	protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	1/10	0.4013334139003479	0.7320268454000366	0	0	2.1122233344455568	1.9283812050895432	CD47
GO_Molecular_Function_2021	monocarboxylic acid transmembrane transporter activity (GO:0008028)	2/28	0.4117777723443979	0.7320268454000366	0	0	1.4624633883150917	1.297602029648707	SLC9A3R1;SLC16A1
GO_Molecular_Function_2021	protein serine/threonine/tyrosine kinase activity (GO:0004712)	2/28	0.4117777723443979	0.7320268454000366	0	0	1.4624633883150917	1.297602029648707	TTK;AURKA
GO_Molecular_Function_2021	ribonuclease activity (GO:0004540)	4/66	0.421430857889875	0.7320268454000366	0	0	1.226713304832232	1.0600024186307642	ZC3H12C;PPP1R8;RNASE1;EXOSC1
GO_Molecular_Function_2021	transcription corepressor binding (GO:0001222)	2/29	0.4293163335994517	0.7320268454000366	0	0	1.4082238551176427	1.1907395336667994	PER3;EZH2
GO_Molecular_Function_2021	dicarboxylic acid transmembrane transporter activity (GO:0005310)	2/29	0.4293163335994517	0.7320268454000366	0	0	1.4082238551176427	1.1907395336667994	SLC38A7;SLC25A11
GO_Molecular_Function_2021	kinesin binding (GO:0019894)	2/29	0.4293163335994517	0.7320268454000366	0	0	1.4082238551176427	1.1907395336667994	KIF18B;PRC1
GO_Molecular_Function_2021	metallocarboxypeptidase activity (GO:0004181)	2/29	0.4293163335994517	0.7320268454000366	0	0	1.4082238551176427	1.1907395336667994	CPA3;PEPD
GO_Molecular_Function_2021	mitogen-activated protein kinase binding (GO:0051019)	2/29	0.4293163335994517	0.7320268454000366	0	0	1.4082238551176427	1.1907395336667994	DUSP2;DUSP7
GO_Molecular_Function_2021	phospholipase A2 activity (GO:0004623)	2/29	0.4293163335994517	0.7320268454000366	0	0	1.4082238551176427	1.1907395336667994	PLA2G15;PLA2G6
GO_Molecular_Function_2021	protein phosphatase inhibitor activity (GO:0004864)	2/29	0.4293163335994517	0.7320268454000366	0	0	1.4082238551176427	1.1907395336667994	BOD1L1;PPP1R8
GO_Molecular_Function_2021	3'-5'-exodeoxyribonuclease activity (GO:0008296)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	TREX1
GO_Molecular_Function_2021	ABC-type xenobiotic transporter activity (GO:0008559)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	ABCB1
GO_Molecular_Function_2021	semaphorin receptor activity (GO:0017154)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	PLXNA3
GO_Molecular_Function_2021	adenyl nucleotide binding (GO:0030554)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	SIL1
GO_Molecular_Function_2021	adenyl-nucleotide exchange factor activity (GO:0000774)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	SIL1
GO_Molecular_Function_2021	amino acid:sodium symporter activity (GO:0005283)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	SLC1A3
GO_Molecular_Function_2021	superoxide-generating NAD(P)H oxidase activity (GO:0016175)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	CYBB
GO_Molecular_Function_2021	C-acyltransferase activity (GO:0016408)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	ACAA2
GO_Molecular_Function_2021	carbohydrate kinase activity (GO:0019200)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	GALK2
GO_Molecular_Function_2021	carbonate dehydratase activity (GO:0004089)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	CA5B
GO_Molecular_Function_2021	death domain binding (GO:0070513)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	BAX
GO_Molecular_Function_2021	GABA receptor binding (GO:0050811)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	AKAP5
GO_Molecular_Function_2021	MAP-kinase scaffold activity (GO:0005078)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	SH3RF1
GO_Molecular_Function_2021	myosin II binding (GO:0045159)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	LLGL2
GO_Molecular_Function_2021	nuclear export signal receptor activity (GO:0005049)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	RAN
GO_Molecular_Function_2021	outward rectifier potassium channel activity (GO:0015271)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	KCNQ1
GO_Molecular_Function_2021	peptide alpha-N-acetyltransferase activity (GO:0004596)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	NAA20
GO_Molecular_Function_2021	phosphotransferase activity, for other substituted phosphate groups (GO:0016780)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	PIGN
GO_Molecular_Function_2021	protein serine/threonine phosphatase inhibitor activity (GO:0004865)	1/11	0.4312816628051881	0.7320268454000366	0	0	1.9009009009009008	1.5986460475902726	PPP1R8
GO_Molecular_Function_2021	GDP binding (GO:0019003)	4/67	0.4327475179328833	0.7320268454000366	0	0	1.2071779180212916	1.01113321463669	RRAS;SRP54;NME2;RAN
GO_Molecular_Function_2021	ribosome binding (GO:0043022)	3/48	0.43306631871249	0.7320268454000366	0	0	1.2674690738883316	1.0606997482039315	SEC61A1;OXA1L;EIF6
GO_Molecular_Function_2021	cation transmembrane transporter activity (GO:0008324)	3/48	0.43306631871249	0.7320268454000366	0	0	1.2674690738883316	1.0606997482039315	SLC22A16;SLC38A7;SLC38A6
GO_Molecular_Function_2021	RNA binding (GO:0003723)	72/1406	0.4331931015500216	0.7320268454000366	0	0	1.0274647159179031	0.85954789214823	TOP2A;EIF4A1;MRPS15;GFM1;ACAA2;SRP54;MRPL37;THUMPD1;BRCA1;DDX41;MKI67;ELAVL1;THG1L;EFTUD2;ZC3H12C;MRPL3;PPP1CC;NUSAP1;CHCHD1;UTP11;RADX;NSUN2;DARS2;MRPS7;GNL2;ILF2;SRP9;PSMA1;RPUSD2;ERH;SUCLG1;KCTD12;SLC25A5;SNRPC;SLC25A11;GRN;MRPL16;AKAP17A;TXN;MRPL13;HSD17B10;ATP5F1A;PCBP4;PRDX1;PPP1R8;IGF2BP3;POLR2G;LTA4H;NDUFV3;PPARGC1B;EXOSC1;PTCD1;MDH2;RCC2;CPSF2;MRPL28;IMMT;ERAL1;ATP5F1C;HNRNPAB;CS;CCT6A;YRDC;TBL2;LSM6;EIF3I;HNRNPF;CAPRIN1;SLIRP;RPL26L1;RAN;TNRC6B
GO_Molecular_Function_2021	metal ion binding (GO:0046872)	27/517	0.4358614263403582	0.734571790525617	0	0	1.0482412903496443	0.8704919745632015	TOP2A;CABP4;LTBP4;THG1L;HMGCL;OPA1;SPOCK1;TRIM26;TPPP;XXYLT1;S100A10;IDH3A;IDH3G;SPHK1;TREX1;PLK1;ANXA5;MELK;MTHFD2;STIM2;NDUFAB1;S100A6;CALU;TSSK3;HPRT1;MICU1;RAN
GO_Molecular_Function_2021	anion channel activity (GO:0005253)	4/68	0.4440026762414136	0.7446819733343164	0	0	1.188253012048193	0.9647719572573654	CLCN7;VDAC2;VDAC1;ANO5
GO_Molecular_Function_2021	exonuclease activity (GO:0004527)	3/49	0.4464040206327291	0.7446819733343164	0	0	1.2398499847368192	0.9999772759012916	EXO1;TREX1;EXOSC1
GO_Molecular_Function_2021	transition metal ion transmembrane transporter activity (GO:0046915)	2/30	0.4465735251482688	0.7446819733343164	0	0	1.35785857429144	1.0946393492904043	SLC30A4;TMEM165
GO_Molecular_Function_2021	O-acyltransferase activity (GO:0008374)	2/30	0.4465735251482688	0.7446819733343164	0	0	1.35785857429144	1.0946393492904043	PLA2G15;SOAT1
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	14/265	0.4552545808077691	0.7450035003713931	0	0	1.0606094890216011	0.8345920141347855	MOAP1;ABCB1;PYHIN1;HM13;AXIN1;ERLIN2;BRCA1;ACTG1;SKI;ABI2;NDUFS2;CKB;SLC25A5;IKBKE
GO_Molecular_Function_2021	2 iron, 2 sulfur cluster binding (GO:0051537)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	SDHB
GO_Molecular_Function_2021	RNA polymerase II CTD heptapeptide repeat kinase activity (GO:0008353)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	CDK1
GO_Molecular_Function_2021	alanine transmembrane transporter activity (GO:0022858)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	SLC38A7
GO_Molecular_Function_2021	C2H2 zinc finger domain binding (GO:0070742)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	TAF9
GO_Molecular_Function_2021	caspase binding (GO:0089720)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	BFAR
GO_Molecular_Function_2021	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	KCNQ1
GO_Molecular_Function_2021	glycerophospholipid flippase activity (GO:0140333)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	ABCB1
GO_Molecular_Function_2021	hexosaminidase activity (GO:0015929)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	NAGA
GO_Molecular_Function_2021	mRNA methyltransferase activity (GO:0008174)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	NSUN2
GO_Molecular_Function_2021	poly(A)-specific ribonuclease activity (GO:0004535)	1/12	0.4597331726975369	0.7450035003713931	0	0	1.728000728000728	1.3428449473740491	CNOT6L
GO_Molecular_Function_2021	alpha-tubulin binding (GO:0043014)	2/31	0.4635336256360088	0.7454281206156682	0	0	1.3109667611084237	1.0079713374508998	ARL4C;EFHC2
GO_Molecular_Function_2021	glucuronosyltransferase activity (GO:0015020)	2/31	0.4635336256360088	0.7454281206156682	0	0	1.3109667611084237	1.0079713374508998	EXT2;B3GAT1
GO_Molecular_Function_2021	histone acetyltransferase activity (GO:0004402)	2/31	0.4635336256360088	0.7454281206156682	0	0	1.3109667611084237	1.0079713374508998	TAF9;BRCA2
GO_Molecular_Function_2021	transition metal ion binding (GO:0046914)	23/445	0.4655203362915456	0.7466844925790711	0	0	1.0363818052166658	0.792417006174957	TIMM8B;SHMT2;TIMM13;SORD;CRIP2;ADA2;COMMD1;BMI1;SKI;PLA2G15;HMGCL;P2RX4;ETHE1;MMP23B;TNFSF10;FAM20C;MGAT1;LTA4H;TK1;ACO2;XXYLT1;SNRPC;ENPP5
GO_Molecular_Function_2021	guanyl-nucleotide exchange factor activity (GO:0005085)	8/149	0.4699359857467102	0.7466844925790711	0	0	1.0786433310455272	0.8145469971288863	ARHGEF11;FGD3;RCC1;LAMTOR2;EIF2B1;DOCK1;CYTH1;THG1L
GO_Molecular_Function_2021	acetyltransferase activity (GO:0016407)	2/32	0.4801831856912929	0.7466844925790711	0	0	1.2672010688042752	0.9296030047564628	SPHK1;SAT2
GO_Molecular_Function_2021	chemokine binding (GO:0019956)	2/32	0.4801831856912929	0.7466844925790711	0	0	1.2672010688042752	0.9296030047564628	CXCR5;CCR2
GO_Molecular_Function_2021	histone methyltransferase activity (GO:0042054)	2/32	0.4801831856912929	0.7466844925790711	0	0	1.2672010688042752	0.9296030047564628	KMT2E;EZH2
GO_Molecular_Function_2021	neutral amino acid transmembrane transporter activity (GO:0015175)	2/32	0.4801831856912929	0.7466844925790711	0	0	1.2672010688042752	0.9296030047564628	SLC38A7;SLC38A6
GO_Molecular_Function_2021	heme binding (GO:0020037)	5/91	0.4802357147256726	0.7466844925790711	0	0	1.105177048030852	0.8106232975902358	COX15;CYBB;SDHD;JAK2;SUOX
GO_Molecular_Function_2021	SUMO binding (GO:0032183)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	CBX4
GO_Molecular_Function_2021	tRNA (guanine) methyltransferase activity (GO:0016423)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	THUMPD3
GO_Molecular_Function_2021	exoribonuclease activity (GO:0004532)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	EXOSC1
GO_Molecular_Function_2021	I-SMAD binding (GO:0070411)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	AXIN1
GO_Molecular_Function_2021	microtubule minus-end binding (GO:0051011)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	TUBGCP2
GO_Molecular_Function_2021	NAD+ binding (GO:0070403)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	GLUD1
GO_Molecular_Function_2021	nucleoside-diphosphatase activity (GO:0017110)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	SLC25A42
GO_Molecular_Function_2021	P-type ion transporter activity (GO:0015662)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	ATP2A3
GO_Molecular_Function_2021	platelet-derived growth factor receptor binding (GO:0005161)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	PDGFD
GO_Molecular_Function_2021	protein kinase A catalytic subunit binding (GO:0034236)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	KCNQ1
GO_Molecular_Function_2021	protein phosphatase activator activity (GO:0072542)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	PPP2R5C
GO_Molecular_Function_2021	pseudouridine synthase activity (GO:0009982)	1/13	0.4867626755420526	0.7466844925790711	0	0	1.5839172505839172	1.140386514919295	RPUSD2
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	4/72	0.488265657459537	0.7471765024562407	0	0	1.118119536971415	0.8015750224065679	FCRL3;NRG1;CD247;TOB1
GO_Molecular_Function_2021	delayed rectifier potassium channel activity (GO:0005251)	2/33	0.496510840077104	0.7561321709126018	0	0	1.2262589695520072	0.8585651718538656	KCNQ1;KCNC4
GO_Molecular_Function_2021	nucleosomal DNA binding (GO:0031492)	2/33	0.496510840077104	0.7561321709126018	0	0	1.2262589695520072	0.8585651718538656	H3-5;RCC1
GO_Molecular_Function_2021	transcription coregulator binding (GO:0001221)	3/53	0.498386049960954	0.7564441549747163	0	0	1.1404212637913742	0.7941669035680138	PER3;CIT;EZH2
GO_Molecular_Function_2021	ATPase binding (GO:0051117)	4/73	0.4991095136462922	0.7564441549747163	0	0	1.1018567021710028	0.7657129927522166	CAV1;TAF9;ATP1B3;ATP6V0A1
