Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	potassium channel complex (GO:0034705)	4/80	0.5719316453053178	0.8044459123219657	0	0	1.0	0.5587357959576575	KCNQ1;KCNMB1;KCNC4;KCNMA1
GO_Cellular_Component_2021	endolysosome membrane (GO:0036020)	1/17	0.5820286217003197	0.8048174500067048	0	0	1.1876876876876876	0.6428189227267332	CLTA
GO_Cellular_Component_2021	protein phosphatase type 2A complex (GO:0000159)	1/17	0.5820286217003197	0.8048174500067048	0	0	1.1876876876876876	0.6428189227267332	PPP2R5C
GO_Cellular_Component_2021	U5 snRNP (GO:0005682)	1/17	0.5820286217003197	0.8048174500067048	0	0	1.1876876876876876	0.6428189227267332	AAR2
GO_Cellular_Component_2021	transport vesicle membrane (GO:0030658)	3/60	0.5828910435264506	0.8048174500067048	0	0	1.0	0.5397549994176116	MCFD2;HLA-F;VAMP2
GO_Cellular_Component_2021	intrinsic component of mitochondrial inner membrane (GO:0031304)	2/39	0.5873014514915549	0.8072042780774339	0	0	1.0270811894058387	0.5466301155918734	OXA1L;ETFDH
GO_Cellular_Component_2021	actin-based cell projection (GO:0098858)	4/83	0.6012622374752512	0.8138404366402754	0	0	0.961872807686442	0.4893278826178596	SLC9A3R1;MYO6;SCIMP;TBC1D10A
GO_Cellular_Component_2021	GABA-ergic synapse (GO:0098982)	1/18	0.6029449082085762	0.8138404366402754	0	0	1.1177648236471769	0.5655101416378103	PTPRO
GO_Cellular_Component_2021	RNA polymerase III complex (GO:0005666)	1/18	0.6029449082085762	0.8138404366402754	0	0	1.1177648236471769	0.5655101416378103	POLR2E
GO_Cellular_Component_2021	U1 snRNP (GO:0005685)	1/18	0.6029449082085762	0.8138404366402754	0	0	1.1177648236471769	0.5655101416378103	SNRPC
GO_Cellular_Component_2021	tight junction (GO:0070160)	4/85	0.6201271748700885	0.8332958912316815	0	0	0.9380236997372204	0.4482165222056445	CLDN7;ANK3;CYTH1;AMOT
GO_Cellular_Component_2021	condensed nuclear chromosome (GO:0000794)	1/20	0.6416925793416899	0.8471467823765292	0	0	1.0	0.4436459383541027	RCC1
GO_Cellular_Component_2021	MHC protein complex (GO:0042611)	1/20	0.6416925793416899	0.8471467823765292	0	0	1.0	0.4436459383541027	HLA-F
GO_Cellular_Component_2021	spanning component of membrane (GO:0089717)	1/20	0.6416925793416899	0.8471467823765292	0	0	1.0	0.4436459383541027	AJAP1
GO_Cellular_Component_2021	U2 snRNP (GO:0005686)	1/20	0.6416925793416899	0.8471467823765292	0	0	1.0	0.4436459383541027	SF3B3
GO_Cellular_Component_2021	late endosome membrane (GO:0031902)	3/68	0.6676380497864279	0.8775504497192786	0	0	0.8765527351284623	0.3541352763026942	VAMP8;CD68;PLD3
GO_Cellular_Component_2021	Golgi-associated vesicle (GO:0005798)	2/47	0.6886033156551076	0.90117216527038	0	0	0.8441327098641728	0.3149373993025428	TMED9;OCRL
GO_Cellular_Component_2021	actin filament (GO:0005884)	3/72	0.7050123870135998	0.9186525042904482	0	0	0.8255636474641316	0.2885674398077191	MYO6;ACTG1;AMOT
GO_Cellular_Component_2021	Golgi-associated vesicle membrane (GO:0030660)	1/24	0.7082222339049663	0.9188572948508398	0	0	0.8259128693911303	0.2849377470134216	KDELR1
GO_Cellular_Component_2021	early endosome membrane (GO:0031901)	4/97	0.7210011321847114	0.9219127232959324	0	0	0.8164701818024788	0.2670792935817075	CAV1;SPHK1;HLA-F;PLD3
GO_Cellular_Component_2021	endolysosome (GO:0036019)	1/25	0.7228285803914951	0.9219127232959324	0	0	0.7914581247914582	0.2568939948463152	CLTA
GO_Cellular_Component_2021	excitatory synapse (GO:0060076)	1/25	0.7228285803914951	0.9219127232959324	0	0	0.7914581247914582	0.2568939948463152	AKAP5
GO_Cellular_Component_2021	H4 histone acetyltransferase complex (GO:1902562)	1/25	0.7228285803914951	0.9219127232959324	0	0	0.7914581247914582	0.2568939948463152	POLE4
GO_Cellular_Component_2021	endosome lumen (GO:0031904)	1/26	0.7367044256304639	0.92786223817501	0	0	0.7597597597597597	0.2321586637802983	JAK2
GO_Cellular_Component_2021	Golgi cisterna membrane (GO:0032580)	1/26	0.7367044256304639	0.92786223817501	0	0	0.7597597597597597	0.2321586637802983	TMEM115
GO_Cellular_Component_2021	sarcolemma (GO:0042383)	2/52	0.740897542993205	0.92786223817501	0	0	0.7595190380761523	0.2277743910950835	CAV1;ANK3
GO_Cellular_Component_2021	sperm flagellum (GO:0036126)	2/52	0.740897542993205	0.92786223817501	0	0	0.7595190380761523	0.2277743910950835	SPEF2;ATP1B3
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	17/387	0.7429063102995929	0.92786223817501	0	0	0.8707761678260152	0.25878191038157	FZD2;YES1;ARPC1B;CAV1;ANXA5;NME2;KIF23;SLC4A2;ACTG1;PPP1CC;PROCR;CSRP2;RRAS;INPP5E;JAK2;TNS3;SNTB1
GO_Cellular_Component_2021	lipid droplet (GO:0005811)	3/77	0.7470972136000291	0.9281884337719823	0	0	0.7695790072921467	0.224378427375355	FABP4;CAV1;CES1
GO_Cellular_Component_2021	SAGA-type complex (GO:0070461)	1/27	0.7498862689651448	0.9281884337719823	0	0	0.7304997304997305	0.2102624587825208	TAF9
GO_Cellular_Component_2021	cilium (GO:0005929)	10/237	0.7524185310311087	0.9281884337719823	0	0	0.8353579851377209	0.237628064812637	KIF19;ARL6;KIF3A;PTCH1;CATSPERG;INPP5E;SORD;TXNDC15;CCSAP;GLI3
GO_Cellular_Component_2021	nucleolus (GO:0005730)	33/733	0.7595482049531838	0.9285585024537868	0	0	0.8921554143891269	0.2453708326047368	TOP2A;MRPS15;SF3B3;SRP54;HJURP;CDCA8;THUMPD3;PKMYT1;MKI67;GLI3;ARNTL2;CLN6;TXN2;PPP1CC;POLR2E;NUSAP1;EXOSC1;E2F8;TSPYL1;UTP11;IDH3G;NSUN2;PYHIN1;CDC6;GNL2;WDR12;ILF2;RUNX3;CKAP5;LSM6;EIF6;SPC24;RAN
GO_Cellular_Component_2021	ER to Golgi transport vesicle membrane (GO:0012507)	2/54	0.7596159436572443	0.9285585024537868	0	0	0.7302296901495299	0.2007710383666319	MCFD2;HLA-F
GO_Cellular_Component_2021	nuclear inner membrane (GO:0005637)	1/28	0.7624087879510514	0.9285585024537868	0	0	0.7034071108145182	0.1908149351383926	PSEN2
GO_Cellular_Component_2021	cell-substrate junction (GO:0030055)	17/394	0.7679912902565824	0.9285585024537868	0	0	0.8542868013524344	0.2255119701788989	FZD2;YES1;ARPC1B;CAV1;ANXA5;NME2;KIF23;SLC4A2;ACTG1;PPP1CC;PROCR;CSRP2;RRAS;INPP5E;JAK2;TNS3;SNTB1
GO_Cellular_Component_2021	endoplasmic reticulum lumen (GO:0005788)	12/285	0.7689904557032867	0.9285585024537868	0	0	0.8331627886283757	0.2188524692616695	TOR3A;COLGALT2;PDGFD;COL6A2;FUCA2;CTSZ;CALU;FAM20C;PRSS23;PDIA6;CLN6;CES1
GO_Cellular_Component_2021	9+2 motile cilium (GO:0097729)	2/57	0.7854924470082494	0.9285585024537868	0	0	0.6902896702495901	0.1666666006993365	SPEF2;ATP1B3
GO_Cellular_Component_2021	U2-type catalytic step 2 spliceosome (GO:0071007)	1/30	0.785605993701368	0.9285585024537868	0	0	0.6548272410341376	0.1580097428768095	EFTUD2
GO_Cellular_Component_2021	SCF ubiquitin ligase complex (GO:0019005)	2/58	0.7935572729047958	0.9285585024537868	0	0	0.677927283137704	0.156756830135205	CKS2;FBXO32
GO_Cellular_Component_2021	catenin complex (GO:0016342)	1/31	0.7963417210162199	0.9285585024537868	0	0	0.6329662996329662	0.1441434453081891	CTNND1
GO_Cellular_Component_2021	ciliary membrane (GO:0060170)	1/31	0.7963417210162199	0.9285585024537868	0	0	0.6329662996329662	0.1441434453081891	PTCH1
GO_Cellular_Component_2021	Golgi stack (GO:0005795)	1/31	0.7963417210162199	0.9285585024537868	0	0	0.6329662996329662	0.1441434453081891	OCRL
GO_Cellular_Component_2021	intercalated disc (GO:0014704)	1/31	0.7963417210162199	0.9285585024537868	0	0	0.6329662996329662	0.1441434453081891	ANK3
GO_Cellular_Component_2021	transcription factor TFIID complex (GO:0005669)	1/31	0.7963417210162199	0.9285585024537868	0	0	0.6329662996329662	0.1441434453081891	TAF9
GO_Cellular_Component_2021	nucleus (GO:0005634)	214/4484	0.7968431050388932	0.9285585024537868	0	0	0.9392173337862236	0.2132938863743865	LTV1;SMARCAL1;EIF4A1;NEXMIF;MKI67;PSMD8;ZC3H12C;RPS6KA5;PSMD2;ZXDB;PSMD3;RCC1;TSPYL1;SOX13;KNL1;KRT5;RUNX3;WDR77;HOXB3;VDAC2;HOXB2;VDAC1;KIF20A;ZNF830;VPS25;PRR11;SHMT2;CDCA5;NCAPG;AGAP1;WDR61;AKAP17A;TXN;PRDM11;PCBP4;PRDX1;MYO6;INPP5E;ZBED2;LTA4H;RALGDS;PPARGC1B;DECR1;CDK17;MAGEE1;PLK1;NFATC3;AMMECR1;CDC6;CS;FIBP;TPX2;EIF6;HNRNPF;PPT1;NDUFAF3;PSMG1;PSMG2;EZH2;CDKN1C;TOP2A;SRP54;KIF11;BRCA1;ZCCHC18;BRCA2;BMI1;GLI1;PRSS23;GLI3;CSRP2;JAK2;IKBKE;DLGAP5;DUSP2;ZHX2;CNOT6L;NSUN2;SPHK1;NME2;KIF23;COMMD1;GNL2;LRRC41;TOPORS;DDB1;PSMA5;PSMA4;PSMA1;PSMA2;TFEC;DEPDC1;RNF165;SF3B3;OVCA2;ARNTL2;PSMB6;PSMB7;ARVCF;PSMB5;ATP5F1B;PSMB2;PSMB1;PPP1R8;CENPU;ZNF461;MDH2;ATP5PB;AKR1C3;SKI;CENPF;FABP4;PER3;ZNF71;ZNF699;TRIP13;ZNF574;PRDM8;MTCH2;CTNND1;JADE1;ZBTB20;PRDM1;ACTG1;EFTUD2;PPP1CC;PTTG1;SLC25A42;UBE2E1;OCRL;ILF2;GTF2F2;CDC25A;INIP;THOC6;MELK;S100A6;ERH;TSSK3;SNRNP25;CSNK1G2;KMT2E;PSMD14;PSEN2;PKMYT1;SLC9A3R1;CCNB2;CCNB1;ORC1;AMDHD2;CYC1;TPPP;ISOC2;CBX7;CBX4;UBE2C;FBXO32;ESR2;COPS4;LSM6;KIF18B;CDK5;TMEM115;CDK1;CREBZF;DDX41;ELAVL1;LMNB1;DTWD1;FAM166A;EXO1;MYBL2;MYBL1;IDH3A;RFC2;AXIN1;PPP2R5C;ARL4C;CCNA2;ASPM;TFDP2;ESPL1;CRY1;DNASE1;SLC25A5;SLC25A11;SLC25A6;NAA20;POMP;TAF9;PBXIP1;TTK;TOB1;AURKA;ERBB2;RBBP8;POLR2E;IGF2BP3;POLR2G;E2F6;HES4;NDUFA9;NAP1L2;MND1;GDAP1;HNRNPAB;OXR1;PNRC1;NAP1L5;POLE4;H3-5;PRC1;BAX;RAN
GO_Cellular_Component_2021	vesicle (GO:0031982)	9/226	0.8019683526020098	0.9285585024537868	0	0	0.7860932726334243	0.1734798841140427	VAMP8;CBR1;SLC9A3R1;COL6A2;MYO6;MVB12A;MGAT1;LGR6;VAMP2
GO_Cellular_Component_2021	cytoskeleton (GO:0005856)	26/600	0.8020771117541016	0.9285585024537868	0	0	0.8569067532857787	0.188991235528612	CLIC5;SHMT2;ARPC1B;RHOBTB3;HMMR;SKA1;ACTG1;AURKA;SLC9A3R1;CCNB2;KIF3A;MYO6;PLEKHN1;CCT8;AAMP;PLK1;TBCC;ANK3;RHOF;GTF2F2;CKAP5;CIT;ANLN;TPX2;PRC1;KIF2C
GO_Cellular_Component_2021	ficolin-1-rich granule membrane (GO:0101003)	2/61	0.8161634632362453	0.9410359147102344	0	0	0.6433545056214123	0.1306914341080631	ATP6V0A1;VPS35L
GO_Cellular_Component_2021	ribosome (GO:0005840)	2/62	0.8231918367006723	0.9410359147102344	0	0	0.6325985303941216	0.1230821726585703	MRPS7;MRPL13
GO_Cellular_Component_2021	specific granule lumen (GO:0035580)	2/62	0.8231918367006723	0.9410359147102344	0	0	0.6325985303941216	0.1230821726585703	CTSZ;ILF2
GO_Cellular_Component_2021	Cul4-RING E3 ubiquitin ligase complex (GO:0080008)	1/34	0.8254324369271197	0.9410359147102344	0	0	0.575332908666242	0.1103763896177839	DDB1
GO_Cellular_Component_2021	U2-type spliceosomal complex (GO:0005684)	3/89	0.8285426848935676	0.9410359147102344	0	0	0.6617760257516736	0.1244714162336007	EFTUD2;SF3B3;LSM6
GO_Cellular_Component_2021	ion channel complex (GO:0034702)	1/35	0.8341755971925006	0.9410359147102344	0	0	0.5583819113230878	0.1012409784887476	KCNQ1
GO_Cellular_Component_2021	nuclear lumen (GO:0031981)	32/745	0.8377310538622411	0.9410359147102344	0	0	0.8478666558482956	0.1501217168975783	TOP2A;MRPS15;SF3B3;SRP54;HJURP;CDCA8;THUMPD3;PKMYT1;MKI67;GLI3;ARNTL2;CLN6;TXN2;PPP1CC;NUSAP1;EXOSC1;E2F8;TSPYL1;UTP11;IDH3G;NSUN2;PYHIN1;CDC6;GNL2;WDR12;ILF2;RUNX3;CKAP5;LSM6;EIF6;SPC24;RAN
GO_Cellular_Component_2021	Cul3-RING ubiquitin ligase complex (GO:0031463)	1/36	0.8424812699182175	0.9410359147102344	0	0	0.5423995423995424	0.0929693690211135	KCTD5
GO_Cellular_Component_2021	cytoplasmic stress granule (GO:0010494)	2/65	0.8428493095437481	0.9410359147102344	0	0	0.6023793618984	0.1029870477535514	CAPRIN1;ELAVL1
GO_Cellular_Component_2021	cell projection membrane (GO:0031253)	3/92	0.845005864491722	0.9410359147102344	0	0	0.6393675408247214	0.1076769817780668	SLC9A3R1;PTCH1;CYBRD1
GO_Cellular_Component_2021	brush border membrane (GO:0031526)	1/37	0.8503713249208762	0.9410359147102344	0	0	0.5273050828606384	0.0854667531588971	CYBRD1
GO_Cellular_Component_2021	small-subunit processome (GO:0032040)	1/37	0.8503713249208762	0.9410359147102344	0	0	0.5273050828606384	0.0854667531588971	UTP11
GO_Cellular_Component_2021	motile cilium (GO:0031514)	2/68	0.860502636162266	0.9487593167942932	0	0	0.574907390538653	0.0863732813757492	CATSPERG;SORD
GO_Cellular_Component_2021	glutamatergic synapse (GO:0098978)	2/69	0.8659715129706728	0.9513044722780016	0	0	0.5662967726497772	0.0814919550607399	SLITRK4;PTPRO
GO_Cellular_Component_2021	cortical actin cytoskeleton (GO:0030864)	1/42	0.8842793063304941	0.9626919871343852	0	0	0.4628775116579994	0.0569257451035725	LLGL2
GO_Cellular_Component_2021	cation channel complex (GO:0034703)	2/73	0.8859324931436037	0.9626919871343852	0	0	0.5342798272601541	0.0647090470255584	ORAI1;MICU1
GO_Cellular_Component_2021	vesicle membrane (GO:0012506)	2/73	0.8859324931436037	0.9626919871343852	0	0	0.5342798272601541	0.0647090470255584	SGSM1;STING1
GO_Cellular_Component_2021	axon (GO:0030424)	7/204	0.8893781456723565	0.9629597908179112	0	0	0.6728367608794557	0.0788785193868809	CDK5;KCNC4;PTPRO;PPT1;ADAM22;SLC38A7;CCSAP
GO_Cellular_Component_2021	adherens junction (GO:0005912)	4/132	0.901525280416235	0.9725013438203788	0	0	0.5921184738955824	0.0613832607743465	ARVCF;CTNND1;NECTIN3;AJAP1
GO_Cellular_Component_2021	asymmetric synapse (GO:0032279)	4/133	0.9046524128561664	0.9725013438203788	0	0	0.587497275925407	0.0588698609446973	CDK5;SEMA4C;SPOCK1;AKAP5
GO_Cellular_Component_2021	collagen-containing extracellular matrix (GO:0062023)	14/380	0.9094528070515188	0.9741825442082104	0	0	0.7228965073875792	0.0686116771150013	CPA3;LAMA2;CTSZ;ANXA5;LTBP4;DEFA1;PODN;ADAMTS1;MMP23B;COL6A2;S100A6;CTSH;CLC;S100A10
GO_Cellular_Component_2021	postsynaptic density (GO:0014069)	4/138	0.9190038309457114	0.9795532644663631	0	0	0.5654258826350177	0.0477586904101023	CDK5;SEMA4C;SPOCK1;AKAP5
GO_Cellular_Component_2021	intermediate filament (GO:0005882)	1/50	0.9233015685863551	0.9795532644663631	0	0	0.3871422442851014	0.0308937077029176	KRT5
GO_Cellular_Component_2021	nuclear chromosome (GO:0000228)	2/83	0.924395820711866	0.9795532644663631	0	0	0.4680719463618595	0.0367974394010621	TOP2A;RCC1
GO_Cellular_Component_2021	intermediate filament cytoskeleton (GO:0045111)	2/84	0.9274839879498789	0.9795532644663631	0	0	0.4623393127718852	0.0348047871018123	KRT5;CCT8
GO_Cellular_Component_2021	basement membrane (GO:0005604)	1/52	0.9307979155856724	0.9796159880814244	0	0	0.3719209405483915	0.0266715987428242	LAMA2
GO_Cellular_Component_2021	Golgi cisterna (GO:0031985)	1/53	0.9342669389173686	0.979840935937728	0	0	0.3647493647493647	0.0248004326454853	TMEM115
GO_Cellular_Component_2021	cytosolic large ribosomal subunit (GO:0022625)	1/55	0.9406924613791232	0.981055953668817	0	0	0.3512030549067586	0.0214722084479513	RPL26L1
GO_Cellular_Component_2021	cis-Golgi network (GO:0005801)	1/57	0.946490421078894	0.981055953668817	0	0	0.3386243386243386	0.0186224520615812	KDELR1
GO_Cellular_Component_2021	cortical cytoskeleton (GO:0030863)	1/58	0.949173441651202	0.981055953668817	0	0	0.332665999332666	0.0173531008765012	LLGL2
GO_Cellular_Component_2021	filopodium (GO:0030175)	1/58	0.949173441651202	0.981055953668817	0	0	0.332665999332666	0.0173531008765012	SCIMP
GO_Cellular_Component_2021	large ribosomal subunit (GO:0015934)	1/59	0.9517220547219089	0.981055953668817	0	0	0.3269131200165683	0.0161763954726632	RPL26L1
GO_Cellular_Component_2021	dendrite (GO:0030425)	8/270	0.9630335763561004	0.9893280084750382	0	0	0.5767668062053681	0.021725076084373	MAGEE1;CDK5;OPA1;KCNC4;ANK3;AKAP5;ATXN10;CCR2
GO_Cellular_Component_2021	platelet alpha granule lumen (GO:0031093)	1/67	0.9680129340715096	0.9908937756947036	0	0	0.2871659538326205	0.0093357163841635	HGF
GO_Cellular_Component_2021	autophagosome (GO:0005776)	1/69	0.971141740298796	0.9908937756947036	0	0	0.2786904551610434	0.0081608501853358	STING1
GO_Cellular_Component_2021	actin cytoskeleton (GO:0015629)	9/316	0.9787923023243712	0.9953259560798504	0	0	0.5529800780312717	0.0118535769069736	ANLN;CLIC5;SLC9A3R1;ARPC1B;MYO6;KPTN;LLGL2;ACTG1;AMOT
GO_Cellular_Component_2021	platelet alpha granule (GO:0031091)	1/90	0.9902133488804308	0.9953697489274108	0	0	0.212695841909325	0.0020918327965063	HGF
GO_Cellular_Component_2021	integral component of plasma membrane (GO:0005887)	55/1454	0.9906197872289604	0.9953697489274108	0	0	0.7322350431714263	0.0069009374732072	CNTNAP1;GPR68;PTGDR2;KCNC4;PTPRO;ASGR1;MILR1;FCGR3A;TNFSF10;CCR2;TMEM150B;FCRL3;IFNGR2;CYBB;ATP1B3;AJAP1;TMIGD3;TGFBR3;PROCR;NCR3;ADGRB2;SLCO4A1;KCNQ1;CDHR1;KCNMA1;KLRF1;ORAI1;CD47;SLC25A5;SLC25A11;VAMP2;PSEN2;CXCR5;SLC1A3;GPR84;CD1D;APCDD1;CD1A;KCNMB1;ERBB2;SLC38A6;RCE1;PLXNA3;SLC16A1;CAV1;KIR2DS4;SEMA4C;M6PR;KIR3DL1;BFAR;P2RX4;IL2RB;TNFSF8;KLRD1;LGR6
GO_Cellular_Component_2021	cell-cell junction (GO:0005911)	6/271	0.9938035218022052	0.9953697489274108	0	0	0.4267491742910292	0.0026525687604786	ARVCF;CTNND1;NECTIN3;FGFRL1;AJAP1;ACTG1
GO_Cellular_Component_2021	Golgi lumen (GO:0005796)	1/100	0.9941539382186212	0.9953697489274108	0	0	0.1911103022214133	0.0011205211524346	DEFA1
GO_Cellular_Component_2021	neuron projection (GO:0043005)	16/556	0.9953697489274108	0.9953697489274108	0	0	0.5558566696778079	0.0025797329663065	MAGEE1;PTGDR2;KCNC4;PTPRO;ADAM22;SLC1A3;ANK3;CCSAP;CDK5;OPA1;PPT1;SLC38A7;ATXN10;CAMK2G;VAMP2;CCR2
