Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	2/29	0.4293163335994517	0.8451242636943644	0	0	1.4082238551176427	1.1907395336667994	CAV1;TNFSF10
GO_Biological_Process_2021	positive regulation of viral genome replication (GO:0045070)	2/29	0.4293163335994517	0.8451242636943644	0	0	1.4082238551176427	1.1907395336667994	TOP2A;DDB1
GO_Biological_Process_2021	regulation of gluconeogenesis (GO:0006111)	2/29	0.4293163335994517	0.8451242636943644	0	0	1.4082238551176427	1.1907395336667994	DDB1;CRY1
GO_Biological_Process_2021	regulation of protein targeting to membrane (GO:0090313)	2/29	0.4293163335994517	0.8451242636943644	0	0	1.4082238551176427	1.1907395336667994	ERBB2;ANK3
GO_Biological_Process_2021	response to zinc ion (GO:0010043)	2/29	0.4293163335994517	0.8451242636943644	0	0	1.4082238551176427	1.1907395336667994	P2RX4;SLC30A4
GO_Biological_Process_2021	transport across blood-brain barrier (GO:0150104)	5/86	0.4311336138274714	0.8451242636943644	0	0	1.173708046404864	0.9874842742914148	SLC9A3R1;ABCB1;SLC16A1;ATP2A3;SLC1A3
GO_Biological_Process_2021	axonal transport of mitochondrion (GO:0019896)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	OPA1
GO_Biological_Process_2021	camera-type eye morphogenesis (GO:0048593)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	SKI
GO_Biological_Process_2021	cardiac muscle cell membrane repolarization (GO:0099622)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	KCNQ1
GO_Biological_Process_2021	cellular response to increased oxygen levels (GO:0036295)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	CAV1
GO_Biological_Process_2021	cellular response to interleukin-2 (GO:0071352)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	IL2RB
GO_Biological_Process_2021	cellular response to superoxide (GO:0071451)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	PRDX1
GO_Biological_Process_2021	central nervous system myelination (GO:0022010)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	CNTNAP1
GO_Biological_Process_2021	coenzyme A biosynthetic process (GO:0015937)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	COASY
GO_Biological_Process_2021	copper ion transport (GO:0006825)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	STEAP3
GO_Biological_Process_2021	establishment of epithelial cell apical/basal polarity (GO:0045198)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	SLC9A3R1
GO_Biological_Process_2021	fatty acid homeostasis (GO:0055089)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	ABCD1
GO_Biological_Process_2021	glutamine family amino acid biosynthetic process (GO:0009084)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	GLUD1
GO_Biological_Process_2021	glycerolipid metabolic process (GO:0046486)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	PLA2G15
GO_Biological_Process_2021	Golgi inheritance (GO:0048313)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	CDK1
GO_Biological_Process_2021	Golgi to lysosome transport (GO:0090160)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	SORT1
GO_Biological_Process_2021	hematopoietic stem cell proliferation (GO:0071425)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	WNT10B
GO_Biological_Process_2021	hepatocyte growth factor receptor signaling pathway (GO:0048012)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	HGF
GO_Biological_Process_2021	inositol phosphate dephosphorylation (GO:0046855)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	OCRL
GO_Biological_Process_2021	interleukin-2-mediated signaling pathway (GO:0038110)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	IL2RB
GO_Biological_Process_2021	ketone body metabolic process (GO:1902224)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	HMGCL
GO_Biological_Process_2021	miRNA mediated inhibition of translation (GO:0035278)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	EIF6
GO_Biological_Process_2021	mitochondrial protein processing (GO:0034982)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	ATP23
GO_Biological_Process_2021	mitochondrial transcription (GO:0006390)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	MTERF2
GO_Biological_Process_2021	mitochondrion morphogenesis (GO:0070584)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	SLIRP
GO_Biological_Process_2021	negative regulation of activin receptor signaling pathway (GO:0032926)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	SKI
GO_Biological_Process_2021	negative regulation of calcium ion transmembrane transport (GO:1903170)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	VDAC1
GO_Biological_Process_2021	negative regulation of centrosome duplication (GO:0010826)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	BRCA1
GO_Biological_Process_2021	negative regulation of defense response to virus (GO:0050687)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	MICB
GO_Biological_Process_2021	negative regulation of interleukin-17 production (GO:0032700)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	IFNG
GO_Biological_Process_2021	negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	BRCA1
GO_Biological_Process_2021	negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	SLC9A3R1
GO_Biological_Process_2021	negative regulation of potassium ion transmembrane transport (GO:1901380)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	CAV1
GO_Biological_Process_2021	negative regulation of protein localization to cell surface (GO:2000009)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	COMMD1
GO_Biological_Process_2021	negative regulation of receptor signaling pathway via STAT (GO:1904893)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	CAV1
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	EPN2
GO_Biological_Process_2021	negative regulation of translation, ncRNA-mediated (GO:0040033)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	EIF6
GO_Biological_Process_2021	nuclear DNA replication (GO:0033260)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	ZNF830
GO_Biological_Process_2021	phosphorylated carbohydrate dephosphorylation (GO:0046838)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	OCRL
GO_Biological_Process_2021	positive regulation of actin nucleation (GO:0051127)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	ABI2
GO_Biological_Process_2021	positive regulation of cellular extravasation (GO:0002693)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	CCR2
GO_Biological_Process_2021	positive regulation of cellular respiration (GO:1901857)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	IFNG
GO_Biological_Process_2021	positive regulation of ceramide biosynthetic process (GO:2000304)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	PLA2G6
GO_Biological_Process_2021	positive regulation of dendrite development (GO:1900006)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	VLDLR
GO_Biological_Process_2021	positive regulation of DNA-dependent DNA replication (GO:2000105)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	E2F8
GO_Biological_Process_2021	positive regulation of lipid localization (GO:1905954)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	IKBKE
GO_Biological_Process_2021	positive regulation of sphingolipid biosynthetic process (GO:0090154)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	PLA2G6
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	MBTPS2
GO_Biological_Process_2021	positive regulation of transforming growth factor beta production (GO:0071636)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	BMPR1A
GO_Biological_Process_2021	positive regulation of vacuole organization (GO:0044090)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	GRN
GO_Biological_Process_2021	positive regulation of viral release from host cell (GO:1902188)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	DDB1
GO_Biological_Process_2021	protein oxidation (GO:0018158)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	PRDX3
GO_Biological_Process_2021	purine nucleoside bisphosphate biosynthetic process (GO:0034033)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	COASY
GO_Biological_Process_2021	pyrimidine nucleoside salvage (GO:0043097)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	TK1
GO_Biological_Process_2021	pyrimidine-containing compound salvage (GO:0008655)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	TK1
GO_Biological_Process_2021	regulation of amyloid precursor protein biosynthetic process (GO:0042984)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	SOAT1
GO_Biological_Process_2021	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	CACNG6
GO_Biological_Process_2021	regulation of cardiac muscle cell apoptotic process (GO:0010665)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	BMPR1A
GO_Biological_Process_2021	regulation of histone H3-K9 acetylation (GO:2000615)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	BRCA1
GO_Biological_Process_2021	regulation of mitochondrial depolarization (GO:0051900)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	ABCD1
GO_Biological_Process_2021	regulation of myeloid leukocyte mediated immunity (GO:0002886)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	DNASE1
GO_Biological_Process_2021	regulation of synapse maturation (GO:0090128)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	CDC20
GO_Biological_Process_2021	regulation of toll-like receptor 9 signaling pathway (GO:0034163)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	FCRL3
GO_Biological_Process_2021	response to corticosteroid (GO:0031960)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	AKR1C3
GO_Biological_Process_2021	response to prostaglandin E (GO:0034695)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	TGFBR3
GO_Biological_Process_2021	response to sterol (GO:0036314)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	PMVK
GO_Biological_Process_2021	ribonucleoside bisphosphate biosynthetic process (GO:0034030)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	COASY
GO_Biological_Process_2021	somite development (GO:0061053)	1/11	0.4312816628051881	0.8451242636943644	0	0	1.9009009009009008	1.5986460475902726	PTCH1
GO_Biological_Process_2021	regulation of gene silencing by miRNA (GO:0060964)	4/67	0.4327475179328833	0.8451242636943644	0	0	1.2071779180212916	1.01113321463669	NUP93;POLR2E;POLR2G;ELAVL1
GO_Biological_Process_2021	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	4/67	0.4327475179328833	0.8451242636943644	0	0	1.2071779180212916	1.01113321463669	SH2D2A;CYBB;DOCK1;AAMP
GO_Biological_Process_2021	purine ribonucleotide biosynthetic process (GO:0009152)	3/48	0.43306631871249	0.8451242636943644	0	0	1.2674690738883316	1.0606997482039315	SLC35B3;COASY;PAPSS1
GO_Biological_Process_2021	axon guidance (GO:0007411)	11/203	0.4362426845468669	0.8451242636943644	0	0	1.089526457701382	0.9038238361357428	SEMA5A;DRAXIN;RPS6KA5;LAMA2;KIF5C;PTPRO;SEMA4C;VLDLR;LGR6;RNF165;PLXNA3
GO_Biological_Process_2021	calcium ion transmembrane transport (GO:0070588)	5/87	0.4410472320467352	0.8451242636943644	0	0	1.1593332516239736	0.949034033837654	P2RX4;ATP2A3;ORAI1;MICU1;TMEM165
GO_Biological_Process_2021	negative regulation of angiogenesis (GO:0016525)	5/87	0.4410472320467352	0.8451242636943644	0	0	1.1593332516239736	0.949034033837654	ADAMTS1;ISM1;AMOT;CCR2;EPN2
GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	4/68	0.4440026762414136	0.8451242636943644	0	0	1.188253012048193	0.9647719572573654	KMT2E;EIF6;WDR61;TNRC6B
GO_Biological_Process_2021	negative regulation of cell projection organization (GO:0031345)	3/49	0.4464040206327291	0.8451242636943644	0	0	1.2398499847368192	0.9999772759012916	PTPRO;SPOCK1;ZNF365
GO_Biological_Process_2021	oligosaccharide metabolic process (GO:0009311)	3/49	0.4464040206327291	0.8451242636943644	0	0	1.2398499847368192	0.9999772759012916	NAGA;MAN2B1;MPDU1
GO_Biological_Process_2021	regulation of stress-activated MAPK cascade (GO:0032872)	3/49	0.4464040206327291	0.8451242636943644	0	0	1.2398499847368192	0.9999772759012916	TGFBR3;SEMA4C;SCIMP
GO_Biological_Process_2021	response to glucose (GO:0009749)	3/49	0.4464040206327291	0.8451242636943644	0	0	1.2398499847368192	0.9999772759012916	ZBTB20;EIF2B1;VAMP2
GO_Biological_Process_2021	RNA catabolic process (GO:0006401)	3/49	0.4464040206327291	0.8451242636943644	0	0	1.2398499847368192	0.9999772759012916	RNH1;LSM6;PPP1R8
GO_Biological_Process_2021	establishment of spindle orientation (GO:0051294)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	PLK1;LLGL2
GO_Biological_Process_2021	Golgi to plasma membrane protein transport (GO:0043001)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	ANK3;VAMP2
GO_Biological_Process_2021	long-chain fatty acid biosynthetic process (GO:0042759)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	LTA4H;FADS1
GO_Biological_Process_2021	maintenance of blood-brain barrier (GO:0035633)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	LAMA2;ACTG1
GO_Biological_Process_2021	morphogenesis of an epithelium (GO:0002009)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	SLC9A3R1;ACTG1
GO_Biological_Process_2021	multivesicular body assembly (GO:0036258)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	MVB12A;VPS25
GO_Biological_Process_2021	positive regulation of protein import (GO:1904591)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	IFNG;RAN
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	VAMP8;CDK5
GO_Biological_Process_2021	response to alcohol (GO:0097305)	2/30	0.4465735251482688	0.8451242636943644	0	0	1.35785857429144	1.0946393492904043	TGFBR3;PMVK
GO_Biological_Process_2021	metal ion transport (GO:0030001)	5/88	0.4509193850280069	0.8451242636943644	0	0	1.145304837440213	0.912197167374085	CATSPER1;CACNG6;CAV1;ATP2A3;PSEN2
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	5/88	0.4509193850280069	0.8451242636943644	0	0	1.145304837440213	0.912197167374085	CAV1;CTSZ;BAX;JAK2;AURKA
GO_Biological_Process_2021	retrograde transport, endosome to Golgi (GO:0042147)	5/88	0.4509193850280069	0.8451242636943644	0	0	1.145304837440213	0.912197167374085	TMED9;PHETA2;RHOBTB3;SNX32;TBC1D10A
GO_Biological_Process_2021	sensory perception of mechanical stimulus (GO:0050954)	5/88	0.4509193850280069	0.8451242636943644	0	0	1.145304837440213	0.912197167374085	TIMM8B;CLIC5;P2RX4;KCNQ1;TIMM13
GO_Biological_Process_2021	cell chemotaxis (GO:0060326)	4/69	0.4551889264232633	0.8451242636943644	0	0	1.1699104108742664	0.9207694757962916	SEMA5A;HGF;CXCR5;CCR2
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	4/69	0.4551889264232633	0.8451242636943644	0	0	1.1699104108742664	0.9207694757962916	ZAP70;ABI2;ERBB2;JAK2
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	11/206	0.4555451015646631	0.8451242636943644	0	0	1.072593399185917	0.843337877765968	GRN;IFNG;SPHK1;GBA;MGST2;TNFAIP8L2;CD47;DNASE1;JAK2;VAMP2;CCR2
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	7/128	0.4594668710020247	0.8451242636943644	0	0	1.0998726623554966	0.8553582524712593	SLC9A3R1;SNAPIN;CDK5;PLEKHA1;GBA;ATXN10;CEP78
GO_Biological_Process_2021	actin polymerization or depolymerization (GO:0008154)	3/50	0.4596144044474325	0.8451242636943644	0	0	1.2134061759747328	0.9432623947323182	WASHC5;ABI2;JAK2
GO_Biological_Process_2021	amino acid transport (GO:0006865)	3/50	0.4596144044474325	0.8451242636943644	0	0	1.2134061759747328	0.9432623947323182	SLC25A29;SLC38A7;SLC38A6
GO_Biological_Process_2021	organic hydroxy compound biosynthetic process (GO:1901617)	3/50	0.4596144044474325	0.8451242636943644	0	0	1.2134061759747328	0.9432623947323182	PMVK;AKR1C3;HSD17B10
GO_Biological_Process_2021	positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	3/50	0.4596144044474325	0.8451242636943644	0	0	1.2134061759747328	0.9432623947323182	CAPRIN1;DOCK1;S100A10
GO_Biological_Process_2021	regulation of cellular component movement (GO:0051270)	3/50	0.4596144044474325	0.8451242636943644	0	0	1.2134061759747328	0.9432623947323182	TGFBR3;ERBB2;NRG1
GO_Biological_Process_2021	attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	KIF2C
GO_Biological_Process_2021	axonal fasciculation (GO:0007413)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SEMA5A
GO_Biological_Process_2021	brain morphogenesis (GO:0048854)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SPEF2
GO_Biological_Process_2021	cardiocyte differentiation (GO:0035051)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	NRG1
GO_Biological_Process_2021	cellular response to growth hormone stimulus (GO:0071378)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	JAK2
GO_Biological_Process_2021	cellular response to thyroid hormone stimulus (GO:0097067)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	CTSH
GO_Biological_Process_2021	dermatan sulfate biosynthetic process (GO:0030208)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	UST
GO_Biological_Process_2021	digestive system development (GO:0055123)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SRP54
GO_Biological_Process_2021	dosage compensation by inactivation of X chromosome (GO:0009048)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	BRCA1
GO_Biological_Process_2021	early endosome to Golgi transport (GO:0034498)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	TMED9
GO_Biological_Process_2021	exit from mitosis (GO:0010458)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	UBE2C
GO_Biological_Process_2021	glomerular visceral epithelial cell differentiation (GO:0072112)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	PTPRO
GO_Biological_Process_2021	glutamine metabolic process (GO:0006541)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	GLUD1
GO_Biological_Process_2021	glycine metabolic process (GO:0006544)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SHMT2
GO_Biological_Process_2021	Golgi localization (GO:0051645)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SLC9A3R1
GO_Biological_Process_2021	hemidesmosome assembly (GO:0031581)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	KRT5
GO_Biological_Process_2021	homocysteine metabolic process (GO:0050667)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	MTHFR
GO_Biological_Process_2021	inositol phosphate catabolic process (GO:0071545)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	OCRL
GO_Biological_Process_2021	maintenance of protein localization in endoplasmic reticulum (GO:0035437)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	KDELR1
GO_Biological_Process_2021	melanocyte differentiation (GO:0030318)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	LRMDA
GO_Biological_Process_2021	microtubule anchoring at microtubule organizing center (GO:0072393)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	KIF3A
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	ACTG1
GO_Biological_Process_2021	negative regulation of amyloid fibril formation (GO:1905907)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	PFDN6
GO_Biological_Process_2021	negative regulation of cardiac muscle hypertrophy (GO:0010614)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	P2RX4
GO_Biological_Process_2021	negative regulation of cell division (GO:0051782)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	E2F8
GO_Biological_Process_2021	negative regulation of gene silencing by miRNA (GO:0060965)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	ELAVL1
GO_Biological_Process_2021	negative regulation of glucose transmembrane transport (GO:0010829)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	RSC1A1
GO_Biological_Process_2021	negative regulation of histone acetylation (GO:0035067)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	BRCA1
GO_Biological_Process_2021	negative regulation of oxidoreductase activity (GO:0051354)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	OXA1L
GO_Biological_Process_2021	nucleotide-sugar metabolic process (GO:0009225)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	GMDS
GO_Biological_Process_2021	peptidyl-methionine modification (GO:0018206)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	NAA20
GO_Biological_Process_2021	phagolysosome assembly (GO:0001845)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	RAB39A
GO_Biological_Process_2021	phosphate ion transmembrane transport (GO:0035435)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SLC25A11
GO_Biological_Process_2021	positive regulation of actin filament depolymerization (GO:0030836)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SEMA5A
GO_Biological_Process_2021	positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	BAX
GO_Biological_Process_2021	positive regulation of fatty acid oxidation (GO:0046321)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	ABCD1
GO_Biological_Process_2021	positive regulation of leukocyte proliferation (GO:0070665)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	IL5RA
GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SEMA5A
GO_Biological_Process_2021	positive regulation of protein maturation (GO:1903319)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	RHBDD1
GO_Biological_Process_2021	positive regulation of T-helper 1 type immune response (GO:0002827)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	CCR2
GO_Biological_Process_2021	posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SEC61A1
GO_Biological_Process_2021	purine nucleoside monophosphate biosynthetic process (GO:0009127)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	GART
GO_Biological_Process_2021	pyrimidine-containing compound metabolic process (GO:0072527)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	ERH
GO_Biological_Process_2021	regulation of actin filament depolymerization (GO:0030834)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	SEMA5A
GO_Biological_Process_2021	regulation of actin nucleation (GO:0051125)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	WASHC5
GO_Biological_Process_2021	regulation of axon regeneration (GO:0048679)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	GRN
GO_Biological_Process_2021	regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	CAV1
GO_Biological_Process_2021	regulation of DNA-dependent DNA replication (GO:0090329)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	WDR18
GO_Biological_Process_2021	regulation of histone H3-K9 methylation (GO:0051570)	1/12	0.4597331726975369	0.8451242636943644	0	0	1.728000728000728	1.3428449473740491	BRCA1
